Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,varied_parameter,varied_value
378,0,623,2.25,1.0,0.0,0.0,2.0,1.0,1.0,0.5,0.5,0.25,1.0,observer_perc,0.5
355,0,646,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,observer_perc,0.5
338,0,663,1.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.25,0.25,observer_perc,0.5
321,0,680,2.625,0.0,3.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.75,observer_perc,0.5
296,0,705,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1.0,observer_perc,0.5
276,0,725,2.625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.5,0.0,1.5,observer_perc,0.5
252,0,749,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.0,observer_perc,0.5
231,0,770,2.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,observer_perc,0.5
211,0,790,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.75,observer_perc,0.5
201,0,800,2.125,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.25,0.75,observer_perc,0.5
181,0,820,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,observer_perc,0.5
166,0,835,1.75,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.5,observer_perc,0.5
149,0,852,1.875,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,observer_perc,0.5
133,0,868,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,observer_perc,0.5
122,0,879,0.625,2.0,1.0,0.0,2.0,1.0,0.0,0.5,0.0,0.5,0.25,observer_perc,0.5
111,0,890,1.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,observer_perc,0.5
101,0,900,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,observer_perc,0.5
92,0,909,1.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.5
80,0,921,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.25,observer_perc,0.5
75,0,926,0.375,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.5
69,0,932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,observer_perc,0.5
68,0,933,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,observer_perc,0.5
62,0,939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.5
62,0,939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,observer_perc,0.5
61,0,940,0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,observer_perc,0.5
58,0,943,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.5
57,0,944,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
49,0,952,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,observer_perc,0.5
46,0,955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.5
46,0,955,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
43,0,958,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
41,0,960,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,observer_perc,0.5
40,0,961,0.125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,observer_perc,0.5
35,0,966,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
33,0,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
33,0,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
33,0,968,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
32,0,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,observer_perc,0.5
32,0,969,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
30,0,971,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
28,0,973,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
27,0,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
27,0,974,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
26,0,975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,observer_perc,0.5
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
22,0,979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
21,0,980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
20,0,981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
18,0,983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.5
1001,0,0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,observer_perc,0.7
1001,0,0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,observer_perc,0.7
1001,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.25,0.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,observer_perc,0.7
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.75,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,observer_perc,0.7
1001,0,0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.75,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,1.5,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25,1.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.75,1.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.75,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,1.25,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,2.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.75,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,1.0,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.75,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,observer_perc,0.7
1001,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.5,1.5,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,observer_perc,0.7
1001,0,0,0.25,0.0,0.0,2.0,0.0,0.0,0.0,0.5,1.5,1.0,1.5,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.75,1.25,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.5,observer_perc,0.7
1001,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.75,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,1.25,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.25,0.5,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.25,2.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.5,0.75,1.75,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,observer_perc,0.7
1001,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.5,2.5,observer_perc,0.7
1001,0,0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.75,observer_perc,0.7
